geo
TN413
Gradients 5 Thompson underway feed
RFC3339	Latitude Decimal format	Longitude Decimal format	TSG temperature	TSG conductivity	TSG salinity	PAR
time	float	float	float	float	float	float
NA	deg	deg	C	S/m	PSU	µE/m^2/s
time	lat	lon	temp	conductivity	salinity	par
2023-03-05T08:42:43Z	0.9989	-179.9998	27.7626	5.64099	35.3056	0.175
2023-03-05T08:43:43Z	0.9989	-179.9998	27.7605	5.64091	35.3066	0.184
2023-03-05T08:44:43Z	0.9989	-179.9998	27.7635	5.64104	35.3053	0.175
2023-03-05T08:45:43Z	0.9989	-179.9998	27.7638	5.64112	35.3056	0.177
2023-03-05T08:46:43Z	0.9989	-179.9998	27.7628	5.64109	35.3062	0.181
2023-03-05T08:47:43Z	0.9989	-179.9998	27.7639	5.64117	35.3059	0.181
2023-03-05T08:48:43Z	0.9989	-179.9998	27.7628	5.64109	35.3061	0.180
2023-03-05T08:49:43Z	0.9989	-179.9998	27.7620	5.64098	35.3059	0.170
2023-03-05T08:50:43Z	0.9989	-179.9998	27.7605	5.64087	35.3063	0.172
2023-03-05T08:51:43Z	0.9989	-179.9998	27.7629	5.64106	35.3059	0.175
2023-03-05T08:52:43Z	0.9989	-179.9998	27.7616	5.64095	35.3060	0.178
2023-03-05T08:53:43Z	0.9989	-179.9998	27.7633	5.64104	35.3054	0.175
2023-03-05T08:54:43Z	0.9990	-179.9997	27.7630	5.64104	35.3056	0.170
2023-03-05T08:55:43Z	0.9990	-179.9996	27.7653	5.64129	35.3057	0.169
2023-03-05T08:56:43Z	0.9990	-179.9994	27.7649	5.64129	35.3059	0.172
2023-03-05T08:57:43Z	0.9990	-179.9993	27.7628	5.64102	35.3056	0.171
2023-03-05T08:58:43Z	0.9991	-179.9991	27.7646	5.64137	35.3067	0.172
2023-03-05T08:59:43Z	0.9991	-179.9990	27.7672	5.64159	35.3064	0.185
2023-03-05T09:00:43Z	0.9991	-179.9989	27.7648	5.64131	35.3062	0.182
2023-03-05T09:01:43Z	0.9992	-179.9987	27.7628	5.64123	35.3071	0.177
2023-03-05T09:02:43Z	0.9992	-179.9985	27.7622	5.64104	35.3062	0.178
2023-03-05T09:03:43Z	0.9992	-179.9983	27.7584	5.64064	35.3063	0.175
2023-03-05T09:04:43Z	0.9993	-179.9981	27.7573	5.64043	35.3056	0.183
2023-03-05T09:05:45Z	0.9993	-179.9979	27.7553	5.64029	35.3061	0.172
2023-03-05T09:06:45Z	0.9993	-179.9977	27.7523	5.63986	35.3053	0.159
2023-03-05T09:07:45Z	0.9994	-179.9975	27.7487	5.63942	35.3049	0.163
2023-03-05T09:08:45Z	0.9994	-179.9973	27.7542	5.64004	35.3052	0.165
2023-03-05T09:09:45Z	0.9995	-179.9971	27.7573	5.64051	35.3062	0.161
2023-03-05T09:10:45Z	0.9995	-179.9969	27.7560	5.64039	35.3063	0.170
2023-03-05T09:11:45Z	0.9996	-179.9967	27.7560	5.64038	35.3063	0.168
2023-03-05T09:12:45Z	0.9996	-179.9966	27.7560	5.64034	35.3059	0.158
2023-03-05T09:13:45Z	0.9996	-179.9965	27.7549	5.64019	35.3057	0.164
2023-03-05T09:14:45Z	0.9997	-179.9964	27.7541	5.64020	35.3064	0.164
2023-03-05T09:15:45Z	0.9997	-179.9963	27.7517	5.63991	35.3061	0.170
2023-03-05T09:16:45Z	0.9998	-179.9962	27.7498	5.63958	35.3052	0.171
2023-03-05T09:17:45Z	0.9998	-179.9962	27.7499	5.63963	35.3056	0.170
2023-03-05T09:18:45Z	0.9999	-179.9961	27.7514	5.63991	35.3064	0.168
2023-03-05T09:19:46Z	0.9999	-179.9961	27.7562	5.64035	35.3059	0.173
2023-03-05T09:20:46Z	1.0000	-179.9960	27.7537	5.64012	35.3062	0.166
2023-03-05T09:21:46Z	1.0000	-179.9960	27.7540	5.64016	35.3062	0.164
2023-03-05T09:22:46Z	1.0001	-179.9959	27.7544	5.64026	35.3066	0.168
2023-03-05T09:23:46Z	1.0002	-179.9958	27.7557	5.64030	35.3058	0.166
2023-03-05T09:24:46Z	1.0002	-179.9956	27.7549	5.64018	35.3057	0.164
2023-03-05T09:25:46Z	1.0003	-179.9954	27.7555	5.64030	35.3060	0.165
2023-03-05T09:26:46Z	1.0004	-179.9952	27.7574	5.64053	35.3062	0.162
2023-03-05T09:27:46Z	1.0004	-179.9951	27.7617	5.64101	35.3064	0.168
2023-03-05T09:28:46Z	1.0005	-179.9949	27.7622	5.64098	35.3058	0.172
2023-03-05T09:29:46Z	1.0006	-179.9948	27.7619	5.64098	35.3060	0.171
2023-03-05T09:30:46Z	1.0006	-179.9946	27.7636	5.64125	35.3067	0.164
2023-03-05T09:31:46Z	1.0007	-179.9944	27.7639	5.64120	35.3061	0.164
2023-03-05T09:32:46Z	1.0007	-179.9942	27.7596	5.64082	35.3066	0.169
2023-03-05T09:33:46Z	1.0008	-179.9940	27.7608	5.64080	35.3056	0.169
2023-03-05T09:34:46Z	1.0009	-179.9939	27.7613	5.64083	35.3054	0.170
2023-03-05T09:35:46Z	1.0009	-179.9938	27.7597	5.64073	35.3059	0.176
2023-03-05T09:36:46Z	1.0010	-179.9936	27.7601	5.64076	35.3058	0.164
2023-03-05T09:37:46Z	1.0010	-179.9935	27.7610	5.64087	35.3059	0.159
2023-03-05T09:38:46Z	1.0010	-179.9934	27.7611	5.64091	35.3061	0.168
2023-03-05T09:39:46Z	1.0011	-179.9933	27.7606	5.64091	35.3065	0.165
2023-03-05T09:40:46Z	1.0011	-179.9932	27.7597	5.64076	35.3061	0.167
2023-03-05T09:41:46Z	1.0011	-179.9931	27.7579	5.64068	35.3069	0.164
2023-03-05T09:42:46Z	1.0012	-179.9931	27.7598	5.64069	35.3056	0.166
2023-03-05T09:43:46Z	1.0012	-179.9931	27.7592	5.64067	35.3058	0.168
2023-03-05T09:44:46Z	1.0012	-179.9931	27.7581	5.64054	35.3058	0.164
2023-03-05T09:45:46Z	1.0012	-179.9931	27.7568	5.64037	35.3055	0.171
2023-03-05T09:46:46Z	1.0012	-179.9931	27.7571	5.64035	35.3052	0.167
2023-03-05T09:47:47Z	1.0012	-179.9931	27.7566	5.64035	35.3056	0.166
2023-03-05T09:48:47Z	1.0012	-179.9931	27.7569	5.64039	35.3057	0.166
2023-03-05T09:49:47Z	1.0012	-179.9931	27.7550	5.64021	35.3058	0.160
2023-03-05T09:50:47Z	1.0012	-179.9931	27.7553	5.64020	35.3055	0.162
2023-03-05T09:51:47Z	1.0012	-179.9931	27.7562	5.64027	35.3053	0.172
2023-03-05T09:52:47Z	1.0012	-179.9931	27.7553	5.64015	35.3051	0.176
2023-03-05T09:53:47Z	1.0012	-179.9931	27.7557	5.64016	35.3049	0.167
2023-03-05T09:54:47Z	1.0012	-179.9931	27.7551	5.64018	35.3055	0.175
2023-03-05T09:55:47Z	1.0012	-179.9931	27.7539	5.64008	35.3057	0.168
2023-03-05T09:56:47Z	1.0012	-179.9931	27.7541	5.64008	35.3055	0.171
2023-03-05T09:57:47Z	1.0012	-179.9931	27.7527	5.63993	35.3056	0.173
2023-03-05T09:58:47Z	1.0012	-179.9931	27.7526	5.64005	35.3065	0.169
2023-03-05T09:59:47Z	1.0012	-179.9931	27.7530	5.63996	35.3055	0.175
2023-03-05T10:00:47Z	1.0012	-179.9931	27.7518	5.63988	35.3059	0.171
2023-03-05T10:01:47Z	1.0012	-179.9931	27.7521	5.63991	35.3058	0.164
2023-03-05T10:02:47Z	1.0012	-179.9931	27.7518	5.63991	35.3061	0.161
2023-03-05T10:03:47Z	1.0012	-179.9931	27.7497	5.63980	35.3069	0.166
2023-03-05T10:04:47Z	1.0012	-179.9931	27.7505	5.63967	35.3053	0.168
2023-03-05T10:05:47Z	1.0012	-179.9931	27.7499	5.63969	35.3060	0.166
2023-03-05T10:06:47Z	1.0012	-179.9931	27.7492	5.63958	35.3057	0.159
2023-03-05T10:07:47Z	1.0012	-179.9931	27.7479	5.63937	35.3052	0.166
2023-03-05T10:08:47Z	1.0012	-179.9931	27.7466	5.63923	35.3052	0.168
2023-03-05T10:09:47Z	1.0012	-179.9931	27.7437	5.63890	35.3050	0.171
2023-03-05T10:10:47Z	1.0012	-179.9931	27.7413	5.63872	35.3055	0.175
2023-03-05T10:11:47Z	1.0012	-179.9931	27.7408	5.63871	35.3058	0.164
2023-03-05T10:12:47Z	1.0012	-179.9931	27.7393	5.63854	35.3059	0.164
2023-03-05T10:13:47Z	1.0012	-179.9931	27.7376	5.63828	35.3053	0.168
2023-03-05T10:14:47Z	1.0012	-179.9931	27.7371	5.63821	35.3052	0.164
2023-03-05T10:15:47Z	1.0012	-179.9931	27.7356	5.63809	35.3054	0.169
2023-03-05T10:16:47Z	1.0012	-179.9931	27.7354	5.63808	35.3055	0.164
2023-03-05T10:17:47Z	1.0012	-179.9931	27.7368	5.63819	35.3052	0.173
2023-03-05T10:18:47Z	1.0012	-179.9931	27.7355	5.63809	35.3055	0.172
2023-03-05T10:19:47Z	1.0012	-179.9931	27.7340	5.63797	35.3058	0.162
2023-03-05T10:20:47Z	1.0012	-179.9930	27.7345	5.63812	35.3064	0.161
2023-03-05T10:21:47Z	1.0012	-179.9927	27.7353	5.63805	35.3054	0.163
2023-03-05T10:22:47Z	1.0012	-179.9924	27.7365	5.63828	35.3061	0.163
2023-03-05T10:23:47Z	1.0012	-179.9921	27.7390	5.63852	35.3059	0.162
2023-03-05T10:24:48Z	1.0011	-179.9917	27.7389	5.63855	35.3062	0.168
2023-03-05T10:25:48Z	1.0011	-179.9914	27.7399	5.63855	35.3054	0.165
2023-03-05T10:26:48Z	1.0011	-179.9911	27.7393	5.63846	35.3053	0.164
2023-03-05T10:27:48Z	1.0011	-179.9907	27.7371	5.63825	35.3055	0.160
2023-03-05T10:28:48Z	1.0010	-179.9904	27.7336	5.63786	35.3053	0.169
2023-03-05T10:29:48Z	1.0010	-179.9900	27.7292	5.63731	35.3048	0.164
2023-03-05T10:30:48Z	1.0010	-179.9897	27.7200	5.63638	35.3051	0.161
2023-03-05T10:31:48Z	1.0009	-179.9893	27.7183	5.63614	35.3047	0.158
2023-03-05T10:32:48Z	1.0009	-179.9890	27.7222	5.63676	35.3061	0.167
2023-03-05T10:33:48Z	1.0009	-179.9886	27.7353	5.63816	35.3061	0.168
2023-03-05T10:34:48Z	1.0009	-179.9882	27.7343	5.63804	35.3060	0.159
2023-03-05T10:35:48Z	1.0008	-179.9879	27.7372	5.63841	35.3064	0.161
2023-03-05T10:36:48Z	1.0008	-179.9876	27.7373	5.63836	35.3061	0.166
2023-03-05T10:37:48Z	1.0008	-179.9872	27.7410	5.63873	35.3059	0.164
2023-03-05T10:38:48Z	1.0008	-179.9869	27.7435	5.63901	35.3060	0.173
2023-03-05T10:39:48Z	1.0007	-179.9866	27.7448	5.63909	35.3056	0.160
2023-03-05T10:40:48Z	1.0007	-179.9863	27.7422	5.63885	35.3058	0.163
2023-03-05T10:41:48Z	1.0007	-179.9859	27.7397	5.63853	35.3055	0.169
2023-03-05T10:42:48Z	1.0006	-179.9856	27.7397	5.63857	35.3057	0.167
2023-03-05T10:43:48Z	1.0006	-179.9852	27.7407	5.63865	35.3056	0.166
2023-03-05T10:44:49Z	1.0006	-179.9849	27.7431	5.63890	35.3056	0.164
2023-03-05T10:45:53Z	1.0006	-179.9846	27.7473	5.63945	35.3062	0.168
2023-03-05T10:46:53Z	1.0005	-179.9843	27.7517	5.63983	35.3056	0.172
2023-03-05T10:47:53Z	1.0005	-179.9840	27.7476	5.63936	35.3054	0.172
2023-03-05T10:48:53Z	1.0005	-179.9837	27.7472	5.63947	35.3064	0.165
2023-03-05T10:49:53Z	1.0005	-179.9834	27.7570	5.64056	35.3067	0.161
2023-03-05T10:50:53Z	1.0005	-179.9830	27.7577	5.64038	35.3050	0.172
2023-03-05T10:51:53Z	1.0001	-179.9822	27.7569	5.64051	35.3065	0.173
2023-03-05T10:52:53Z	0.9982	-179.9821	27.7597	5.64091	35.3072	0.170
2023-03-05T10:53:53Z	0.9955	-179.9821	27.7567	5.64048	35.3064	0.171
2023-03-05T10:54:53Z	0.9921	-179.9822	27.7485	5.63958	35.3063	0.160
2023-03-05T10:55:53Z	0.9886	-179.9826	27.7384	5.63852	35.3063	0.168
2023-03-05T10:56:53Z	0.9851	-179.9830	27.7283	5.63734	35.3056	0.170
2023-03-05T10:57:54Z	0.9816	-179.9834	27.7244	5.63717	35.3074	0.166
2023-03-05T10:58:54Z	0.9780	-179.9838	27.7330	5.63800	35.3067	0.173
2023-03-05T10:59:54Z	0.9745	-179.9842	27.7292	5.63766	35.3072	0.173
2023-03-05T11:00:54Z	0.9710	-179.9845	27.7159	5.63614	35.3065	0.181
2023-03-05T11:01:54Z	0.9674	-179.9849	27.7064	5.63514	35.3066	0.174
2023-03-05T11:02:54Z	0.9639	-179.9853	27.7010	5.63463	35.3070	0.169
2023-03-05T11:03:54Z	0.9604	-179.9857	27.7047	5.63510	35.3076	0.170
2023-03-05T11:04:54Z	0.9568	-179.9861	27.7042	5.63501	35.3074	0.164
2023-03-05T11:05:54Z	0.9533	-179.9864	27.7025	5.63474	35.3067	0.165
2023-03-05T11:06:54Z	0.9497	-179.9868	27.6949	5.63387	35.3063	0.174
2023-03-05T11:07:54Z	0.9462	-179.9872	27.6920	5.63373	35.3075	0.171
2023-03-05T11:08:54Z	0.9426	-179.9876	27.6927	5.63384	35.3077	0.172
2023-03-05T11:09:54Z	0.9390	-179.9880	27.6860	5.63310	35.3075	0.171
2023-03-05T11:10:54Z	0.9356	-179.9884	27.6859	5.63318	35.3082	0.170
2023-03-05T11:11:54Z	0.9320	-179.9888	27.6868	5.63337	35.3089	0.169
2023-03-05T11:12:54Z	0.9284	-179.9891	27.6937	5.63409	35.3087	0.168
2023-03-05T11:13:54Z	0.9249	-179.9895	27.6848	5.63306	35.3082	0.174
2023-03-05T11:14:54Z	0.9213	-179.9899	27.6782	5.63236	35.3082	0.169
2023-03-05T11:15:54Z	0.9178	-179.9903	27.6743	5.63206	35.3090	0.167
2023-03-05T11:16:54Z	0.9142	-179.9907	27.6720	5.63181	35.3090	0.160
2023-03-05T11:17:54Z	0.9106	-179.9911	27.6764	5.63236	35.3095	0.169
2023-03-05T11:18:55Z	0.9070	-179.9915	27.6852	5.63336	35.3099	0.170
2023-03-05T11:19:55Z	0.9033	-179.9919	27.6915	5.63406	35.3101	0.167
2023-03-05T11:20:55Z	0.8997	-179.9923	27.6974	5.63471	35.3103	0.167
2023-03-05T11:21:55Z	0.8962	-179.9927	27.6985	5.63482	35.3102	0.168
2023-03-05T11:22:55Z	0.8926	-179.9931	27.6991	5.63490	35.3104	0.175
2023-03-05T11:23:55Z	0.8891	-179.9935	27.6954	5.63452	35.3105	0.166
2023-03-05T11:24:55Z	0.8855	-179.9939	27.6946	5.63455	35.3113	0.167
2023-03-05T11:25:55Z	0.8819	-179.9944	27.7006	5.63528	35.3119	0.173
2023-03-05T11:26:55Z	0.8783	-179.9948	27.6962	5.63482	35.3120	0.173
2023-03-05T11:27:55Z	0.8747	-179.9952	27.6975	5.63504	35.3126	0.171
2023-03-05T11:28:55Z	0.8712	-179.9956	27.6926	5.63474	35.3141	0.164
2023-03-05T11:29:55Z	0.8676	-179.9960	27.6995	5.63539	35.3136	0.161
2023-03-05T11:30:55Z	0.8641	-179.9964	27.6892	5.63439	35.3142	0.162
2023-03-05T11:31:55Z	0.8604	-179.9968	27.6745	5.63274	35.3137	0.168
2023-03-05T11:32:55Z	0.8569	-179.9972	27.6693	5.63217	35.3136	0.162
2023-03-05T11:33:55Z	0.8533	-179.9976	27.6614	5.63130	35.3134	0.168
2023-03-05T11:34:55Z	0.8497	-179.9980	27.6529	5.63047	35.3139	0.174
2023-03-05T11:35:55Z	0.8462	-179.9984	27.6606	5.63154	35.3157	0.171
2023-03-05T11:36:55Z	0.8427	-179.9985	27.6833	5.63389	35.3152	0.176
2023-03-05T11:37:55Z	0.8391	-179.9987	27.6826	5.63390	35.3157	0.170
2023-03-05T11:38:55Z	0.8355	-179.9989	27.6897	5.63471	35.3162	0.174
2023-03-05T11:39:55Z	0.8320	-179.9990	27.6970	5.63559	35.3169	0.164
2023-03-05T11:40:55Z	0.8284	-179.9992	27.6930	5.63503	35.3160	0.168
2023-03-05T11:41:55Z	0.8248	-179.9994	27.6767	5.63334	35.3163	0.168
2023-03-05T11:42:55Z	0.8213	-179.9995	27.6736	5.63307	35.3167	0.166
2023-03-05T11:43:55Z	0.8177	-179.9997	27.6693	5.63258	35.3165	0.158
2023-03-05T11:44:55Z	0.8141	-179.9997	27.6620	5.63179	35.3164	0.161
2023-03-05T11:45:55Z	0.8105	-179.9997	27.6676	5.63244	35.3168	0.158
2023-03-05T11:46:56Z	0.8069	-179.9996	27.6691	5.63274	35.3177	0.165
2023-03-05T11:47:56Z	0.8033	-179.9997	27.6743	5.63325	35.3175	0.163
2023-03-05T11:48:56Z	0.7998	-179.9997	27.6757	5.63347	35.3179	0.159
2023-03-05T11:49:56Z	0.7962	-179.9997	27.6944	5.63553	35.3184	0.164
2023-03-05T11:50:56Z	0.7926	-179.9997	27.6963	5.63582	35.3190	0.165
2023-03-05T11:51:56Z	0.7890	-179.9997	27.6945	5.63551	35.3181	0.165
2023-03-05T11:52:56Z	0.7854	-179.9997	27.6883	5.63488	35.3183	0.161
2023-03-05T11:53:56Z	0.7818	-179.9997	27.6803	5.63395	35.3178	0.164
2023-03-05T11:54:56Z	0.7783	-179.9997	27.6755	5.63352	35.3184	0.169
2023-03-05T11:55:56Z	0.7747	-179.9996	27.6728	5.63311	35.3176	0.162
2023-03-05T11:56:56Z	0.7711	-179.9997	27.6684	5.63274	35.3182	0.167
2023-03-05T11:57:56Z	0.7675	-179.9996	27.6617	5.63198	35.3179	0.160
2023-03-05T11:58:56Z	0.7639	-179.9996	27.6565	5.63140	35.3178	0.165
2023-03-05T11:59:56Z	0.7603	-179.9996	27.6541	5.63121	35.3183	0.161
2023-03-05T12:00:56Z	0.7567	-179.9996	27.6542	5.63118	35.3180	0.159
2023-03-05T12:01:56Z	0.7531	-179.9996	27.6734	5.63332	35.3185	0.163
2023-03-05T12:02:56Z	0.7495	-179.9996	27.6791	5.63381	35.3178	0.167
2023-03-05T12:03:56Z	0.7460	-179.9996	27.6746	5.63324	35.3171	0.164
2023-03-05T12:04:56Z	0.7424	-179.9997	27.6713	5.63288	35.3170	0.158
2023-03-05T12:05:56Z	0.7388	-179.9997	27.6755	5.63345	35.3180	0.162
2023-03-05T12:06:56Z	0.7352	-179.9997	27.6720	5.63302	35.3175	0.164
2023-03-05T12:07:56Z	0.7316	-179.9997	27.6701	5.63277	35.3172	0.169
2023-03-05T12:08:56Z	0.7281	-179.9997	27.6680	5.63255	35.3172	0.165
2023-03-05T12:09:56Z	0.7245	-179.9997	27.6591	5.63157	35.3170	0.167
2023-03-05T12:10:56Z	0.7209	-179.9997	27.6564	5.63127	35.3169	0.161
2023-03-05T12:11:57Z	0.7172	-179.9997	27.6577	5.63135	35.3165	0.159
2023-03-05T12:12:57Z	0.7136	-179.9998	27.6544	5.63102	35.3167	0.165
2023-03-05T12:13:57Z	0.7101	-179.9998	27.6641	5.63209	35.3169	0.159
2023-03-05T12:14:57Z	0.7064	-179.9998	27.6648	5.63228	35.3177	0.166
2023-03-05T12:15:57Z	0.7028	-179.9998	27.6647	5.63209	35.3164	0.160
2023-03-05T12:16:57Z	0.6993	-179.9998	27.6689	5.63252	35.3163	0.165
2023-03-05T12:17:57Z	0.6957	-179.9998	27.6680	5.63244	35.3164	0.169
2023-03-05T12:18:57Z	0.6921	-179.9998	27.6724	5.63288	35.3162	0.168
2023-03-05T12:19:57Z	0.6885	-179.9998	27.6654	5.63209	35.3159	0.174
2023-03-05T12:20:57Z	0.6849	-179.9999	27.6613	5.63173	35.3165	0.172
2023-03-05T12:21:57Z	0.6813	-179.9999	27.6669	5.63225	35.3159	0.159
2023-03-05T12:22:57Z	0.6777	-179.9999	27.6673	5.63222	35.3155	0.170
2023-03-05T12:23:57Z	0.6741	-179.9999	27.6670	5.63214	35.3151	0.167
2023-03-05T12:24:57Z	0.6705	-180.0000	27.6677	5.63217	35.3148	0.173
2023-03-05T12:25:57Z	0.6668	-180.0000	27.6629	5.63171	35.3151	0.167
2023-03-05T12:26:57Z	0.6632	180.0000	27.6671	5.63198	35.3139	0.163
2023-03-05T12:27:58Z	0.6596	179.9999	27.6635	5.63154	35.3135	0.168
2023-03-05T12:28:58Z	0.6560	179.9999	27.6694	5.63162	35.3096	0.179
2023-03-05T12:29:58Z	0.6524	179.9999	27.6777	5.63279	35.3116	0.171
2023-03-05T12:30:58Z	0.6489	179.9998	27.6761	5.63290	35.3135	0.173
2023-03-05T12:31:58Z	0.6453	179.9998	27.6844	5.63376	35.3135	0.171
2023-03-05T12:32:59Z	0.6417	179.9998	27.6781	5.63317	35.3140	0.171
2023-03-05T12:33:59Z	0.6381	179.9997	27.6737	5.63268	35.3138	0.162
2023-03-05T12:34:59Z	0.6345	179.9997	27.6761	5.63304	35.3147	0.173
2023-03-05T12:35:59Z	0.6309	179.9996	27.6844	5.63378	35.3135	0.177
2023-03-05T12:36:59Z	0.6274	179.9996	27.6818	5.63352	35.3137	0.168
2023-03-05T12:37:59Z	0.6238	179.9995	27.6719	5.63247	35.3137	0.171
2023-03-05T12:38:59Z	0.6202	179.9995	27.6685	5.63200	35.3130	0.162
2023-03-05T12:39:59Z	0.6166	179.9994	27.6595	5.63113	35.3136	0.164
2023-03-05T12:40:59Z	0.6130	179.9994	27.6506	5.63023	35.3139	0.167
2023-03-05T12:41:59Z	0.6094	179.9994	27.6447	5.62957	35.3137	0.170
2023-03-05T12:42:59Z	0.6058	179.9993	27.6382	5.62883	35.3134	0.162
2023-03-05T12:43:59Z	0.6022	179.9993	27.6496	5.63009	35.3137	0.163
2023-03-05T12:44:59Z	0.5986	179.9992	27.6611	5.63130	35.3136	0.166
2023-03-05T12:45:59Z	0.5950	179.9991	27.6605	5.63116	35.3131	0.165
2023-03-05T12:46:59Z	0.5914	179.9991	27.6590	5.63094	35.3126	0.165
2023-03-05T12:47:59Z	0.5878	179.9991	27.6505	5.62993	35.3119	0.165
2023-03-05T12:48:59Z	0.5842	179.9990	27.6473	5.62944	35.3108	0.162
2023-03-05T12:49:59Z	0.5806	179.9989	27.6600	5.63067	35.3099	0.170
2023-03-05T12:50:59Z	0.5769	179.9989	27.6624	5.63080	35.3091	0.168
2023-03-05T12:51:59Z	0.5733	179.9988	27.6537	5.62990	35.3093	0.166
2023-03-05T12:52:59Z	0.5697	179.9987	27.6411	5.62855	35.3092	0.163
2023-03-05T12:54:00Z	0.5660	179.9987	27.6462	5.62900	35.3086	0.169
2023-03-05T12:55:00Z	0.5624	179.9986	27.6449	5.62889	35.3088	0.174
2023-03-05T12:56:00Z	0.5588	179.9985	27.6328	5.62760	35.3088	0.156
2023-03-05T12:57:00Z	0.5552	179.9985	27.6281	5.62695	35.3078	0.165
2023-03-05T12:58:00Z	0.5516	179.9984	27.6299	5.62725	35.3085	0.166
2023-03-05T12:59:01Z	0.5479	179.9983	27.6400	5.62818	35.3074	0.162
2023-03-05T13:00:01Z	0.5443	179.9983	27.6297	5.62706	35.3073	0.169
2023-03-05T13:01:01Z	0.5407	179.9982	27.6173	5.62575	35.3074	0.171
2023-03-05T13:02:01Z	0.5370	179.9981	27.6098	5.62488	35.3069	0.162
2023-03-05T13:03:02Z	0.5333	179.9981	27.6165	5.62550	35.3062	0.160
2023-03-05T13:04:02Z	0.5297	179.9980	27.6268	5.62665	35.3065	0.165
2023-03-05T13:05:02Z	0.5260	179.9979	27.6354	5.62742	35.3055	0.162
2023-03-05T13:06:02Z	0.5225	179.9979	27.6348	5.62736	35.3055	0.160
2023-03-05T13:07:02Z	0.5193	179.9978	27.6396	5.62790	35.3058	0.157
2023-03-05T13:08:02Z	0.5162	179.9977	27.6360	5.62761	35.3064	0.162
2023-03-05T13:09:02Z	0.5133	179.9979	27.6301	5.62690	35.3058	0.167
2023-03-05T13:10:02Z	0.5109	179.9981	27.6214	5.62593	35.3055	0.162
2023-03-05T13:11:02Z	0.5085	179.9983	27.6362	5.62742	35.3049	0.162
2023-03-05T13:12:02Z	0.5064	179.9987	27.6438	5.62820	35.3047	0.172
2023-03-05T13:13:02Z	0.5046	179.9989	27.6443	5.62832	35.3052	0.161
2023-03-05T13:14:02Z	0.5031	179.9990	27.6417	5.62795	35.3046	0.163
2023-03-05T13:15:02Z	0.5022	179.9993	27.6373	5.62753	35.3049	0.160
2023-03-05T13:16:02Z	0.5015	179.9996	27.6343	5.62725	35.3051	0.158
2023-03-05T13:17:02Z	0.5008	179.9997	27.6304	5.62682	35.3051	0.160
2023-03-05T13:18:02Z	0.5004	179.9996	27.6310	5.62704	35.3061	0.160
2023-03-05T13:19:03Z	0.5001	179.9994	27.6323	5.62712	35.3057	0.163
2023-03-05T13:20:03Z	0.4999	179.9991	27.6324	5.62706	35.3053	0.166
2023-03-05T13:21:03Z	0.4997	179.9987	27.6323	5.62711	35.3057	0.170
2023-03-05T13:22:03Z	0.4995	179.9987	27.6344	5.62753	35.3070	0.172
2023-03-05T13:23:03Z	0.4997	179.9990	27.6369	5.62752	35.3051	0.169
2023-03-05T13:24:03Z	0.4998	179.9991	27.6327	5.62717	35.3058	0.165
2023-03-05T13:25:03Z	0.4998	179.9992	27.6315	5.62704	35.3057	0.171
2023-03-05T13:26:03Z	0.4998	179.9992	27.6292	5.62668	35.3049	0.166
2023-03-05T13:27:03Z	0.4998	179.9991	27.6242	5.62627	35.3058	0.162
2023-03-05T13:28:03Z	0.4999	179.9991	27.6258	5.62636	35.3053	0.167
2023-03-05T13:29:03Z	0.5000	179.9990	27.6290	5.62671	35.3053	0.171
2023-03-05T13:30:04Z	0.5001	179.9988	27.6277	5.62665	35.3058	0.163
2023-03-05T13:31:05Z	0.5003	179.9986	27.6260	5.62632	35.3049	0.162
2023-03-05T13:32:05Z	0.5005	179.9985	27.6270	5.62651	35.3055	0.170
2023-03-05T13:33:05Z	0.5006	179.9983	27.6224	5.62606	35.3058	0.167
2023-03-05T13:34:05Z	0.5008	179.9981	27.6180	5.62563	35.3060	0.172
2023-03-05T13:35:05Z	0.5009	179.9980	27.6186	5.62559	35.3053	0.161
2023-03-05T13:36:06Z	0.5011	179.9978	27.6205	5.62578	35.3052	0.165
2023-03-05T13:37:06Z	0.5012	179.9977	27.6196	5.62572	35.3054	0.163
2023-03-05T13:38:06Z	0.5014	179.9975	27.6215	5.62587	35.3051	0.165
2023-03-05T13:39:06Z	0.5015	179.9974	27.6242	5.62613	35.3049	0.160
2023-03-05T13:40:06Z	0.5016	179.9973	27.6228	5.62606	35.3055	0.165
2023-03-05T13:41:06Z	0.5017	179.9971	27.6245	5.62621	35.3052	0.158
2023-03-05T13:42:06Z	0.5018	179.9970	27.6276	5.62663	35.3058	0.165
2023-03-05T13:43:06Z	0.5019	179.9969	27.6273	5.62649	35.3050	0.166
2023-03-05T13:44:06Z	0.5020	179.9968	27.6287	5.62657	35.3045	0.165
2023-03-05T13:45:06Z	0.5021	179.9967	27.6260	5.62639	35.3053	0.162
2023-03-05T13:46:06Z	0.5022	179.9966	27.6263	5.62646	35.3056	0.163
2023-03-05T13:47:06Z	0.5023	179.9965	27.6245	5.62628	35.3057	0.170
2023-03-05T13:48:06Z	0.5024	179.9964	27.6165	5.62548	35.3060	0.162
2023-03-05T13:49:06Z	0.5025	179.9963	27.6192	5.62564	35.3051	0.161
2023-03-05T13:50:06Z	0.5026	179.9962	27.6185	5.62564	35.3057	0.160
2023-03-05T13:51:06Z	0.5027	179.9961	27.6195	5.62566	35.3051	0.162
